X,Y,OBJECTID,ID,CRIME_REPORT_ID,AGE,GENDER,RACE_ETHNICITY,CLEARANCE_STATUS,IPV,WEAPON,LOCATION,X_COORD_PUBLIC,Y_COORD_PUBLIC,LATITUDE_PUBLIC,LONGITUDE_PUBLIC,CMPD_PATROL_DIVISION,NPA,CLEARANCE_DATE,CIRCUMSTANCES,COUNCIL_DISTRICT,COMMISSION_DISTRICT,CORRIDOR,CALENDAR_YEAR,CALENDAR_MONTH,DATE_REPORTED
1423313.9999188,512773.999907315,747,747,20160820-2101-01,35,Male,Black,Cleared by Arrest,,Handgun,8100 S TRYON ST,1423314,512774,35.143544,-80.929226,Steele Creek,96,2016/08/23 00:00:00+00,Drugs,3,2,,2016,08,2016/08/20 00:00:00+00
1453893.00011238,547611.000115067,748,748,20160816-1649-00,49,Male,Black,Cleared by Arrest,,Knife,300 PLYMOUTH AV,1453893,547611,35.240839,-80.829099,Metro,157,2016/08/23 00:00:00+00,Argument,1,3,GRAHAM STREET/NORTH TRYON,2016,08,2016/08/16 00:00:00+00
1492437.00012398,535536.99998489,749,749,20160813-0034-03,31,Male,Black,Cleared by Arrest,,Handgun,6900 OLDE SAVANNAH RD,1492437,535537,35.209551,-80.699336,Hickory Grove,146,2016/08/13 00:00:00+00,Argument,5,4,,2016,08,2016/08/13 00:00:00+00
1483321.9999813,593568.000064388,750,750,20160806-0533-00,38,Male,Black,Cleared by Arrest,,Handgun,8200 CHESTHUNT PLACE DR,1483322,593568,35.368542,-80.733239,University City,195,2016/08/07 00:00:00+00,Domestic,0,3,,2016,08,2016/08/06 00:00:00+00
1481916.99983856,537791.000070065,751,751,20160725-2335-01,2,Male,Black,Cleared by Arrest,,Blunt Trauma,4900 FARM POND LN,1481917,537791,35.215243,-80.734682,Hickory Grove,50,2016/08/16 00:00:00+00,Domestic,5,4,,2016,07,2016/07/25 00:00:00+00
1463752.00007939,579774.0000934,752,752,20160724-1546-01,32,Male,Black,Open,,Blunt Trauma,5600 PRESCOTT CT,1463752,579774,35.329691,-80.798036,University City,264,,Other/Unknown,2,3,,2016,07,2016/07/24 00:00:00+00
1480514.00001989,532317.999861225,753,753,20160724-0300-00,53,Female,Hispanic,Cleared by Arrest,Intimate Partner,Knife,6400 WOODBEND DR,1480514,532318,35.20014,-80.739058,Hickory Grove,316,2016/08/18 00:00:00+00,Domestic,5,4,CENTRAL/ALBEMARLE,2016,07,2016/07/24 00:00:00+00
1445864.00009431,557887.999902233,754,754,20160718-0802-01,46,Female,Black,Cleared by Arrest,,Knife,2400 KENDALL DR,1445864,557888,35.268662,-80.856628,Metro,70,2017/04/12 00:00:00+00,Other/Unknown,2,2,BEATTIES FORD/ROZZELLES FERRY,2016,07,2016/07/18 00:00:00+00
1452472.99999964,560888.000135809,755,755,20160715-0609-00,34,Male,Black,Cleared by Arrest,,Knife,4200 STATESVILLE RD,1452473,560888,35.277241,-80.834676,North,160,2016/07/26 00:00:00+00,Argument,4,3,,2016,07,2016/07/15 00:00:00+00
1431341.99993889,554932.999906734,756,756,20160712-2358-01,41,Male,Black,Open,,Firearm,4400 RIDGEVALLEY DR,1431342,554933,35.259788,-80.905082,Freedom,346,,Robbery,2,2,,2016,07,2016/07/12 00:00:00+00
1443859.99983722,544953.999851644,757,757,20160706-0318-00,31,Male,Black,Cleared by Arrest,,Firearm,600 GRANDIN RD,1443860,544954,35.233027,-80.862528,Metro,51,2016/09/09 00:00:00+00,Drugs,2,4,,2016,07,2016/07/06 00:00:00+00
1449860.99997431,554441.999904484,758,758,20160705-0641-00,22,Male,Black,Open,,Handgun,1900 NEWCASTLE ST,1449861,554442,35.2594,-80.843025,Metro,311,,Other/Unknown,2,3,,2016,07,2016/07/05 00:00:00+00
1461041.99992198,530549.00011839,759,759,20160704-0131-00,19,Male,Black,Cleared by Arrest,,Handgun,3600 WHEATLEY AV,1461042,530549,35.194325,-80.804121,Providence,370,2016/08/09 00:00:00+00,Other/Unknown,1,4,,2016,07,2016/07/04 00:00:00+00
1439666.00002314,548049.999893233,760,760,20160624-0000-01,30,Male,Black,Cleared by Arrest,,Rifle,2800 TUCKASEEGEE RD,1439666,548050,35.241315,-80.876767,Metro,293,2017/04/23 00:00:00+00,Argument,3,2,,2016,06,2016/06/24 00:00:00+00
1407111.99984255,500387.000075057,761,761,20160618-1736-02,27,Female,White,Cleared by Arrest,,"Arson, Strangulation",12100 TOSCANA WY,1407112,500387,35.108638,-80.982586,Steele Creek,82,2016/06/20 00:00:00+00,Other/Unknown,3,2,,2016,06,2016/06/18 00:00:00+00
1489827.00009464,577473.000102222,762,762,20160611-0253-01,20,Male,Black,Exceptionally Cleared,,Handgun,4000 COLLEGIATE AV,1489827,577473,35.324636,-80.710492,University City,61,2018/03/26 00:00:00+00,Argument,4,3,,2016,06,2016/06/11 00:00:00+00
1489668.00008455,533845.000088066,763,763,20160609-0857-03,79,Female,White,Cleared by Arrest,,Handgun,7900 LANGFORD CT,1489668,533845,35.204772,-80.708507,Hickory Grove,147,2016/06/09 00:00:00+00,Other/Unknown,5,4,,2016,06,2016/06/09 00:00:00+00
1481454.00010839,578436.00014472,764,764,20160530-1910-01,46,Male,Black,Cleared by Arrest,,Handgun,9500 PINNACLE DR,1481454,578436,35.326882,-80.738615,University City,65,2016/06/02 00:00:00+00,Drugs,4,3,,2016,05,2016/05/30 00:00:00+00
1481553.99990839,552662.999853566,765,765,20160527-0125-00,34,Male,Black,Cleared by Arrest,,Handgun,4400 JOHN PENN CR,1481554,552663,35.256083,-80.736768,North Tryon,102,2016/09/06 00:00:00+00,Other/Unknown,5,3,,2016,05,2016/05/27 00:00:00+00
1497260.99999039,551584.000043064,766,766,20160525-0355-00,36,Male,White,Cleared by Arrest,,Strangulation,6000 CATTAIL CT,1497261,551584,35.253862,-80.684099,Hickory Grove,242,2016/05/25 00:00:00+00,Domestic,5,4,,2016,05,2016/05/25 00:00:00+00
1481553.99990839,552662.999853566,767,767,20160507-1616-02,24,Male,Black,Cleared by Arrest,,Handgun,4400 JOHN PENN CR,1481554,552663,35.256083,-80.736768,North Tryon,102,2016/08/16 00:00:00+00,Other/Unknown,5,3,,2016,05,2016/05/07 00:00:00+00
1430669.99997056,549929.000072226,768,768,20160507-0439-00,28,Male,Black,Cleared by Arrest,,Handgun,4800 MAGNASCO LN,1430670,549929,35.246006,-80.907011,Freedom,199,2016/05/09 00:00:00+00,Argument,3,2,,2016,05,2016/05/07 00:00:00+00
1496228.00008789,535009.000056639,769,769,20160424-2346-01,0,Female,Black,Cleared by Arrest,,Blunt Trauma,9300 WINTER ELM LN,1496228,535009,35.208278,-80.686616,Hickory Grove,220,2016/05/17 00:00:00+00,Domestic,5,4,,2016,04,2016/04/24 00:00:00+00
1418003.00004214,565068.99997589,770,770,20160407-0518-02,40,Male,Black,Cleared by Arrest,,Handgun,1200 HELMS RD,1418003,565069,35.286921,-80.950426,Freedom,348,2016/07/06 00:00:00+00,Argument,2,2,,2016,04,2016/04/07 00:00:00+00
1466301.99990064,550113.000032306,771,771,20160331-2323-00,21,Male,Black,Open,,Handgun,4100 ATMORE ST,1466302,550113,35.248333,-80.787697,North Tryon,344,,Drugs,1,3,,2016,03,2016/03/31 00:00:00+00
1454793.9999508,551722.000095144,772,772,20160331-0357-00,19,Male,Black,Cleared by Arrest,,Handgun,2500 N GRAHAM ST,1454794,551722,35.252178,-80.826335,Metro,369,2016/04/12 00:00:00+00,Other/Unknown,1,3,GRAHAM STREET/NORTH TRYON,2016,03,2016/03/31 00:00:00+00
1437760.99989614,524633.0001394,773,773,20160327-1432-01,46,Male,Black,Open,,Handgun,4800 CHASTAIN AV,1437761,524633,35.176885,-80.881659,Westover,290,,Other/Unknown,3,2,,2016,03,2016/03/27 00:00:00+00
1430859.99991864,555725.999961138,774,774,20160322-2053-01,26,Male,Black,Cleared by Arrest,,Handgun,4500 WESTRIDGE DR,1430860,555726,35.261941,-80.906748,Freedom,346,2017/05/31 00:00:00+00,Argument,3,2,,2016,03,2016/03/22 00:00:00+00
1434568.00004855,537695.999931976,775,775,20160319-1349-00,27,Male,Black,Cleared by Arrest,,Handgun,1700 DONALD ROSS RD,1434568,537696,35.212605,-80.893176,Westover,294,2016/04/03 00:00:00+00,Drugs,3,2,WEST BOULEVARD,2016,03,2016/03/19 00:00:00+00
1473513.99991231,536809.000065565,776,776,20160319-1047-00,,,,Open,,,4900 CENTRAL AV,1473514,536809,35.212138,-80.762753,Eastway,164,,,5,4,CENTRAL/ALBEMARLE,2016,03,2016/03/19 00:00:00+00
1484790.99999605,534854.000038564,777,777,20160310-1204-01,24,Male,Black,Open,,Handgun,8300 PARKLAND CR,1484791,534854,35.207312,-80.72489,Hickory Grove,59,,Argument,5,4,,2016,03,2016/03/10 00:00:00+00
1473674.99991839,537307.000053808,778,778,20160305-1053-01,35,Male,White,Exceptionally Cleared,,Handgun,4800 CARRIAGE DRIVE CR,1473675,537307,35.213514,-80.762244,Eastway,389,2016/12/28 00:00:00+00,Other/Unknown,1,4,CENTRAL/ALBEMARLE,2016,03,2016/03/05 00:00:00+00
1450176.00000048,541472.9999239,779,779,20160207-0240-01,29,Male,Black,Cleared by Arrest,,Handgun,400 E 4TH ST,1450176,541473,35.223788,-80.841164,Central,476,2016/02/15 00:00:00+00,Argument,1,4,,2016,02,2016/02/07 00:00:00+00
1438821.00007272,544129.999859229,780,780,20160114-1217-00,67,Male,Black,Open,,Unknown,2400 COLUMBUS CR,1438821,544130,35.230502,-80.879348,Metro,361,,Other/Unknown,3,2,FREEDOM DRIVE/WILKINSON,2016,01,2016/01/14 00:00:00+00
1446559.00001663,556663.000055641,781,781,20160103-0016-00,45,Male,Black,Cleared by Arrest,,Handgun,2200 BEATTIES FORD RD,1446559,556663,35.265332,-80.854224,Metro,374,2016/01/03 00:00:00+00,Argument,2,3,BEATTIES FORD/ROZZELLES FERRY,2016,01,2016/01/03 00:00:00+00
1431951.00003321,573664.999844223,782,782,20151230-1628-04,34,Male,Black,Cleared by Arrest,,Handgun,6600 WOODLAND CR,1431951,573665,35.31128,-80.904246,North,112,2016/01/03 00:00:00+00,Robbery,0,2,,2015,12,2015/12/30 00:00:00+00
1438923.99986672,555994.000081316,783,783,20151223-0043-00,54,Male,Black,Cleared by Arrest,,Handgun,3800 BROOKSHIRE BV,1438924,555994,35.2631,-80.879755,Freedom,141,2016/01/07 00:00:00+00,Argument,2,2,,2015,12,2015/12/23 00:00:00+00
1465465.99993221,560435.000057563,784,784,20151220-1434-00,16,Female,Black,Cleared by Arrest,,Handgun,1600 VANCOUVER DR,1465466,560435,35.276648,-80.79112,North Tryon,371,2018/03/20 00:00:00+00,Other/Unknown,4,3,SUGAR CREEK/I-85,2015,12,2015/12/20 00:00:00+00
1435880.00004922,500016.000160888,785,785,20151204-1028-00,28,Male,Black,Cleared by Arrest,,Handgun,9500 CHINA GROVE CHURCH RD,1435880,500016,35.109159,-80.886387,Steele Creek,116,2016/02/17 00:00:00+00,Gang,3,2,,2015,12,2015/12/04 00:00:00+00
1435880.00004922,500016.000160888,786,786,20151204-1028-00,30,Male,Black,Cleared by Arrest,,Handgun,9500 CHINA GROVE CHURCH RD,1435880,500016,35.109159,-80.886387,Steele Creek,116,2016/02/17 00:00:00+00,Gang,3,2,,2015,12,2015/12/04 00:00:00+00
1435880.00004922,500016.000160888,787,787,20151204-1028-00,29,Male,Black,Cleared by Arrest,,Handgun,9500 CHINA GROVE CHURCH RD,1435880,500016,35.109159,-80.886387,Steele Creek,116,2016/02/17 00:00:00+00,Gang,3,2,,2015,12,2015/12/04 00:00:00+00
1478500.00011089,541722.000082061,788,788,20151202-2222-01,35,Female,White,Cleared by Arrest,,Handgun,4800 SHAMROCK DR,1478500,541722,35.225878,-80.746352,Hickory Grove,167,2015/12/03 00:00:00+00,Robbery,5,4,,2015,12,2015/12/02 00:00:00+00
1456484.99984963,543714.000035062,789,789,20151112-1648-08,31,Male,Black,Open,,Handgun,1300 SEIGLE AV,1456485,543714,35.230264,-80.82018,Eastway,37,,Other/Unknown,1,3,,2015,11,2015/11/12 00:00:00+00
1479324.00010331,517831.999961898,790,790,20151028-2115-02,22,Male,Black,Cleared by Arrest,,Handgun,7300 CREEKWOOD QUORUM DR,1479324,517832,35.160286,-80.742189,Independence,270,2015/10/29 00:00:00+00,Drugs,6,4,,2015,10,2015/10/28 00:00:00+00
1444257.00002748,547980.00003323,791,791,20151028-1253-01,53,Female,Black,Cleared by Arrest,Intimate Partner,Physical,300 STATE ST,1444257,547980,35.24136,-80.861389,Metro,382,2015/10/28 00:00:00+00,Domestic,2,2,,2015,10,2015/10/28 00:00:00+00
1476323.99986972,550085.000088304,792,792,20151024-2221-00,28,Male,Black,Cleared by Arrest,,Handgun,6000 THE PLAZA,1476324,550085,35.248748,-80.754132,North Tryon,223,2015/11/25 00:00:00+00,Argument,1,3,,2015,10,2015/10/24 00:00:00+00
1431368.99988489,542964.999892637,793,793,20151017-2310-00,29,Male,Black,Cleared by Arrest,,Handgun,3800 DAVIS AV,1431369,542965,35.226912,-80.904223,Freedom,387,2015/10/18 00:00:00+00,Argument,3,2,FREEDOM DRIVE/WILKINSON,2015,10,2015/10/17 00:00:00+00
1475925.00001155,550415.000084475,794,794,20151015-1409-01,23,Male,Black,Exceptionally Cleared,,"Handgun, Shotgun",5900 THE PLAZA,1475925,550415,35.249635,-80.755488,North Tryon,223,2015/12/15 00:00:00+00,Argument,1,3,,2015,10,2015/10/15 00:00:00+00
1444936.99997981,563099.999976888,795,795,20151007-1222-03,25,Male,Black,Cleared by Arrest,,Handgun,1800 GRIERS GROVE RD,1444937,563100,35.282932,-80.860061,Metro,123,2015/10/08 00:00:00+00,Domestic,2,2,,2015,10,2015/10/07 00:00:00+00
1428353.00001138,536714.999925479,796,796,20151002-2128-01,23,Female,Black,Cleared by Arrest,Intimate Partner,Handgun,3100 NOBLES AV,1428353,536715,35.209582,-80.913917,Westover,306,2015/10/21 00:00:00+00,Domestic,3,2,,2015,10,2015/10/02 00:00:00+00
1432316.99995738,521187.00014165,797,797,20150930-0016-01,23,Male,Black,Cleared by Arrest,,Handgun,6100 COOLBROOK CT,1432317,521187,35.167133,-80.899654,Westover,121,2015/10/01 00:00:00+00,Domestic,3,2,,2015,09,2015/09/30 00:00:00+00
1452941.00004789,551761.000017151,798,798,20150927-1905-04,41,Male,Black,Cleared by Arrest,,Handgun,2300 VANDERBILT RD,1452941,551761,35.252191,-80.832543,Metro,363,2015/10/25 00:00:00+00,Drugs,1,3,,2015,09,2015/09/27 00:00:00+00
1426267.9999163,582680.999856815,799,799,20150919-2200-02,37,Female,White,Exceptionally Cleared,Intimate Partner,Handgun,5600 MT HOLLY-HUNTERSVILLE RD,1426268,582681,35.335746,-80.923878,North,110,2015/11/23 00:00:00+00,Domestic,0,1,,2015,09,2015/09/19 00:00:00+00
1470732.99989688,529091.000081643,800,800,20150919-1947-00,26,Male,Black,Cleared by Arrest,,Handgun,5400 LANTANA AV,1470733,529091,35.190799,-80.771601,Independence,52,2015/10/23 00:00:00+00,Domestic,5,4,,2015,09,2015/09/19 00:00:00+00
1439034.99997281,553386.000047982,801,801,20150910-1543-04,42,Male,Black,Open,,Handgun,300 OREGON ST,1439035,553386,35.255941,-80.879218,Metro,88,,Other/Unknown,2,2,,2015,09,2015/09/10 00:00:00+00
1471842.99997348,551251.000052899,802,802,20150906-0729-01,30,Male,Hispanic,Cleared by Arrest,,Handgun,1100 GLENFIDDICH DR,1471843,551251,35.251732,-80.769208,North Tryon,100,2015/11/11 00:00:00+00,Robbery,1,3,,2015,09,2015/09/06 00:00:00+00
1430919.00012872,517820.999983892,803,803,20150906-0013-04,30,Female,Black,Open,,"Handgun, Rifle",500 ECHODALE DR,1430919,517821,35.157813,-80.904115,Steele Creek,54,,Other/Unknown,3,2,,2015,09,2015/09/06 00:00:00+00
1429074.99987972,518973.999974474,804,804,20150905-2051-00,7,Male,Hispanic,Open,,Rifle,6800 FIELDVALE PL,1429075,518974,35.160883,-80.910357,Steele Creek,54,,Other/Unknown,3,2,,2015,09,2015/09/05 00:00:00+00
1442238.00012848,560729.000125721,805,805,20150905-0444-00,25,Male,Black,Exceptionally Cleared,,Handgun,4100 NORTHPOINTE INDUSTRIAL BV,1442238,560729,35.27628,-80.868953,North,158,2017/03/23 00:00:00+00,Argument,2,2,,2015,09,2015/09/05 00:00:00+00
1442238.00012848,560729.000125721,806,806,20150905-0444-00,23,Male,Black,Exceptionally Cleared,,Handgun,4100 NORTHPOINTE INDUSTRIAL BV,1442238,560729,35.27628,-80.868953,North,158,2017/03/23 00:00:00+00,Argument,2,2,,2015,09,2015/09/05 00:00:00+00
1449964.00009638,554992.00011681,807,807,20150824-0311-00,24,Male,Black,Cleared by Arrest,,Handgun,1300 LASALLE ST,1449964,554992,35.260916,-80.842714,Metro,374,2015/09/04 00:00:00+00,Other/Unknown,2,3,,2015,08,2015/08/24 00:00:00+00
1499272.99990338,537701.999919981,808,808,20150820-1043-03,47,Male,White,Cleared by Arrest,,Blunt Trauma,7500 BONDHAVEN DR,1499273,537702,35.215818,-80.676576,Hickory Grove,229,2017/02/08 00:00:00+00,Other/Unknown,5,4,,2015,08,2015/08/20 00:00:00+00
1460443.00013572,532731.000019476,809,809,20150818-1534-05,33,Male,Black,Cleared by Arrest,Intimate Partner,Handgun,400 SKYLAND AV,1460443,532731,35.20029,-80.806259,Providence,370,2015/08/19 00:00:00+00,Domestic,1,4,,2015,08,2015/08/18 00:00:00+00
1480834.00003606,581133.999998063,810,810,20150809-0734-01,19,Male,Black,Open,,Handgun,1000 MALLARD OAKS DR,1480834,581134,35.334264,-80.740852,University City,80,,Other/Unknown,4,3,,2015,08,2015/08/09 00:00:00+00
1469588.9998883,550929.000040725,811,811,20150802-1328-00,27,Male,Black,Cleared by Arrest,,Handgun,500 BLENDWOOD DR,1469589,550929,35.250737,-80.776738,North Tryon,40,2015/09/16 00:00:00+00,Drugs,1,3,,2015,08,2015/08/02 00:00:00+00
1444349.99984147,555679.000055149,812,812,20150722-0440-00,23,Male,Black,Open,,Handgun,2700 BOTANY ST,1444350,555679,35.262516,-80.861561,Metro,85,,Other/Unknown,2,2,BEATTIES FORD/ROZZELLES FERRY,2015,07,2015/07/22 00:00:00+00
1392178.99985297,496446.000083059,813,813,20150719-1545-01,64,Male,White,Cleared by Arrest,,Unknown,16500 PLANTATION WOODS DR,1392179,496446,35.096982,-81.032238,Steele Creek,130,2015/08/25 00:00:00+00,Other/Unknown,0,2,,2015,07,2015/07/19 00:00:00+00
1452580.00011373,537527.999939889,814,814,20150715-0149-03,36,Male,Black,Cleared by Arrest,,Knife,300 CHERRY ST,1452580,537528,35.213072,-80.832872,Providence,163,2015/07/15 00:00:00+00,Domestic,1,4,,2015,07,2015/07/15 00:00:00+00
1444190.00016147,550148.999960303,815,815,20150715-0020-00,34,Male,Black,Cleared by Arrest,,"Handgun, Rifle",200 SELDON DR,1444190,550149,35.247315,-80.861749,Metro,382,2016/05/18 00:00:00+00,Other/Unknown,2,2,BEATTIES FORD/ROZZELLES FERRY,2015,07,2015/07/15 00:00:00+00
1468442.99988373,548438.000101477,816,816,20150617-2220-02,,,,Open,,,1800 FINCHLEY DR,1468443,548438,35.243837,-80.780426,North Tryon,128,,,1,3,,2015,06,2015/06/17 00:00:00+00
1466301.99990064,550113.000032306,817,817,20150609-2355-03,26,Male,Black,Cleared by Arrest,,Handgun,4100 ATMORE ST,1466302,550113,35.248333,-80.787697,North Tryon,344,2015/12/15 00:00:00+00,Robbery,1,3,,2015,06,2015/06/09 00:00:00+00
1466301.99990064,550113.000032306,818,818,20150609-2355-03,23,Female,Black,Cleared by Arrest,,Handgun,4100 ATMORE ST,1466302,550113,35.248333,-80.787697,North Tryon,344,2015/12/15 00:00:00+00,Robbery,1,3,,2015,06,2015/06/09 00:00:00+00
1481001.00003013,553975.999852225,819,819,20150429-1600-01,40,Male,Black,Exceptionally Cleared,,Handgun,2300 ST JOHNS CHURCH RD,1481001,553976,35.259663,-80.738697,North Tryon,17,2016/04/05 00:00:00+00,Argument,5,3,,2015,04,2015/04/29 00:00:00+00
1505586.00007264,545117.999851733,820,820,20150428-0706-02,39,Female,Black,Exceptionally Cleared,Intimate Partner,"Arson, Physical",12100 HARPLEY CT,1505586,545118,35.236483,-80.655856,Hickory Grove,227,2015/05/29 00:00:00+00,Domestic,5,4,,2015,04,2015/04/28 00:00:00+00
1478486.00013889,571567.00010322,821,821,20150426-1348-03,37,Male,Black,Cleared by Arrest by Another Agency,,Handgun,8800 N TRYON ST,1478486,571567,35.307868,-80.748159,University City,219,2017/02/06 00:00:00+00,Other/Unknown,4,3,,2015,04,2015/04/26 00:00:00+00
1451110.00010097,557373.999945983,822,822,20150420-2259-03,33,Male,Black,Cleared by Arrest,,Rifle,2400 JULIA AV,1451110,557374,35.267518,-80.839024,Metro,363,2015/04/21 00:00:00+00,Argument,1,3,,2015,04,2015/04/20 00:00:00+00
1464762.00002788,561277.000013977,823,823,20150407-0007-00,22,Male,Black,Cleared by Arrest,,Knife,1200 W SUGAR CREEK RD,1464762,561277,35.278927,-80.79353,North Tryon,371,2015/04/07 00:00:00+00,Argument,4,3,SUGAR CREEK/I-85,2015,04,2015/04/07 00:00:00+00
1476849.00013205,548511.999953479,824,824,20150405-1028-02,29,Female,Black,Exceptionally Cleared,Intimate Partner,Handgun,4600 PERTH CT,1476849,548512,35.244452,-80.752281,North Tryon,249,2015/04/05 00:00:00+00,Domestic,1,3,,2015,04,2015/04/05 00:00:00+00
1431341.99993889,554932.999906734,825,825,20150331-1633-00,43,Male,White,Cleared by Arrest,,Handgun,4400 RIDGEVALLEY DR,1431342,554933,35.259788,-80.905082,Freedom,346,2015/04/01 00:00:00+00,Argument,2,2,,2015,03,2015/03/31 00:00:00+00
1424990.99984564,556918.999871731,826,826,20150327-0523-01,28,Male,Black,Open,,Handgun,1500 ELSWICK LN,1424991,556919,35.264907,-80.926483,Freedom,140,,Other/Unknown,3,2,,2015,03,2015/03/27 00:00:00+00
1481125.00011022,515104.999838471,827,827,20150308-1255-03,24,Female,White,Cleared by Arrest,Intimate Partner,Strangulation,8300 CARTER CREEK DR,1481125,515105,35.15288,-80.736005,Independence,272,2015/03/13 00:00:00+00,Domestic,6,4,,2015,03,2015/03/08 00:00:00+00
1470498.0000388,537696.999929979,828,828,20150301-2001-04,27,Male,Black,Cleared by Arrest by Another Agency,,Handgun,3000 TIMBER HOLLOW DR,1470498,537697,35.21443,-80.772902,Eastway,90,2015/03/05 00:00:00+00,Other/Unknown,1,4,CENTRAL/ALBEMARLE,2015,03,2015/03/01 00:00:00+00
1448366.00001155,554112.999906316,829,829,20150227-1254-04,23,Male,Black,Cleared by Arrest,,Handgun,1500 NEWCASTLE ST,1448366,554113,35.25842,-80.848012,Metro,374,2015/02/27 00:00:00+00,Argument,2,3,,2015,02,2015/02/27 00:00:00+00
1417433.9998678,562037.000134394,830,830,20150225-1817-02,68,Female,White,Exceptionally Cleared,,Handgun,8700 FARMWOOD CT,1417434,562037,35.278561,-80.952132,Freedom,34,2015/09/17 00:00:00+00,Domestic,3,2,,2015,02,2015/02/25 00:00:00+00
1456113.99993546,552266.99998939,831,831,20150224-1721-02,21,Male,Hispanic,Cleared by Arrest,,Handgun,700 NORRIS AV,1456114,552267,35.253742,-80.821948,Metro,369,2015/04/10 00:00:00+00,Drugs,1,3,GRAHAM STREET/NORTH TRYON,2015,02,2015/02/24 00:00:00+00
1456113.99993546,552266.99998939,832,832,20150224-1721-02,19,Female,White,Cleared by Arrest,,Handgun,700 NORRIS AV,1456114,552267,35.253742,-80.821948,Metro,369,2015/04/10 00:00:00+00,Drugs,1,3,GRAHAM STREET/NORTH TRYON,2015,02,2015/02/24 00:00:00+00
1456113.99993546,552266.99998939,833,833,20150224-1721-02,23,Male,Hispanic,Cleared by Arrest,,Handgun,700 NORRIS AV,1456114,552267,35.253742,-80.821948,Metro,369,2015/04/10 00:00:00+00,Drugs,1,3,GRAHAM STREET/NORTH TRYON,2015,02,2015/02/24 00:00:00+00
1453240.00010605,545837.000054151,834,834,20150129-1706-04,25,Male,White,Open,,Blunt Trauma,100 WADSWORTH PL,1453240,545837,35.235932,-80.831176,Metro,157,,Other/Unknown,1,4,,2015,01,2015/01/29 00:00:00+00
1424332.9998493,514244.999918059,835,835,20150128-2008-01,19,Male,Black,Cleared by Arrest,,Handgun,7700 S TRYON ST,1424333,514245,35.14764,-80.925913,Steele Creek,307,2015/01/29 00:00:00+00,Argument,3,2,,2015,01,2015/01/28 00:00:00+00
